lambda n k
1300E-9 2.14622 0 
1302.5E-9 2.145454 0 
1305E-9 2.144693 0 
1307.5E-9 2.143936 0 
1310E-9 2.143184 0 
1312.5E-9 2.142437 0 
1315E-9 2.141694 0 
1317.5E-9 2.140956 0 
1320E-9 2.140221 0 
1322.5E-9 2.139492 0 
1325E-9 2.138766 0 
1327.5E-9 2.138045 0 
1330E-9 2.137328 0 
1332.5E-9 2.136615 0 
1335E-9 2.135906 0 
1337.5E-9 2.135201 0 
1340E-9 2.134499 0 
1342.5E-9 2.133802 0 
1345E-9 2.133109 0 
1347.5E-9 2.132419 0 
1350E-9 2.131734 0 
1352.5E-9 2.131052 0 
1355E-9 2.130373 0 
1357.5E-9 2.129699 0 
1360E-9 2.129027 0 
1362.5E-9 2.12836 0 
1365E-9 2.127696 0 
1367.5E-9 2.127035 0 
1370E-9 2.126378 0 
1372.5E-9 2.125724 0 
1375E-9 2.125073 0 
1377.5E-9 2.124426 0 
1380E-9 2.123782 0 
1382.5E-9 2.123142 0 
1385E-9 2.122504 0 
1387.5E-9 2.121869 0 
1390E-9 2.121238 0 
1392.5E-9 2.12061 0 
1395E-9 2.119984 0 
1397.5E-9 2.119362 0 
1400E-9 2.118743 0 
1402.5E-9 2.118126 0 
1405E-9 2.117513 0 
1407.5E-9 2.116902 0 
1410E-9 2.116294 0 
1412.5E-9 2.115689 0 
1415E-9 2.115087 0 
1417.5E-9 2.114487 0 
1420E-9 2.11389 0 
1422.5E-9 2.113296 0 
1425E-9 2.112705 0 
1427.5E-9 2.112115 0 
1430E-9 2.111529 0 
1432.5E-9 2.110945 0 
1435E-9 2.110364 0 
1437.5E-9 2.109785 0 
1440E-9 2.109208 0 
1442.5E-9 2.108634 0 
1445E-9 2.108063 0 
1447.5E-9 2.107493 0 
1450E-9 2.106927 0 
1452.5E-9 2.106362 0 
1455E-9 2.1058 0 
1457.5E-9 2.10524 0 
1460E-9 2.104682 0 
1462.5E-9 2.104126 0 
1465E-9 2.103573 0 
1467.5E-9 2.103022 0 
1470E-9 2.102473 0 
1472.5E-9 2.101926 0 
1475E-9 2.101381 0 
1477.5E-9 2.100838 0 
1480E-9 2.100297 0 
1482.5E-9 2.099759 0 
1485E-9 2.099222 0 
1487.5E-9 2.098687 0 
1490E-9 2.098155 0 
1492.5E-9 2.097624 0 
1495E-9 2.097095 0 
1497.5E-9 2.096568 0 
1500E-9 2.096043 0 
1502.5E-9 2.09552 0 
1505E-9 2.094998 0 
1507.5E-9 2.094479 0 
1510E-9 2.093961 0 
1512.5E-9 2.093445 0 
1515E-9 2.092931 0 
1517.5E-9 2.092418 0 
1520E-9 2.091907 0 
1522.5E-9 2.091398 0 
1525E-9 2.090891 0 
1527.5E-9 2.090385 0 
1530E-9 2.089881 0 
1532.5E-9 2.089378 0 
1535E-9 2.088877 0 
1537.5E-9 2.088378 0 
1540E-9 2.087881 0 
1542.5E-9 2.087384 0 
1545E-9 2.08689 0 
1547.5E-9 2.086397 0 
1550E-9 2.085905 0 
1552.5E-9 2.085415 0 
1555E-9 2.084926 0 
1557.5E-9 2.084439 0 
1560E-9 2.083954 0 
1562.5E-9 2.083469 0 
1565E-9 2.082986 0 
1567.5E-9 2.082505 0 
1570E-9 2.082025 0 
1572.5E-9 2.081546 0 
1575E-9 2.081069 0 
1577.5E-9 2.080593 0 
1580E-9 2.080118 0 
1582.5E-9 2.079645 0 
1585E-9 2.079173 0 
1587.5E-9 2.078702 0 
1590E-9 2.078232 0 
1592.5E-9 2.077764 0 
1595E-9 2.077297 0 
1597.5E-9 2.076831 0 
1600E-9 2.076367 0 
1602.5E-9 2.075903 0 
1605E-9 2.075441 0 
1607.5E-9 2.07498 0 
1610E-9 2.07452 0 
1612.5E-9 2.074062 0 
1615E-9 2.073604 0 
1617.5E-9 2.073148 0 
1620E-9 2.072692 0 
1622.5E-9 2.072238 0 
1625E-9 2.071785 0 
1627.5E-9 2.071333 0 
1630E-9 2.070882 0 
1632.5E-9 2.070432 0 
1635E-9 2.069983 0 
1637.5E-9 2.069535 0 
1640E-9 2.069088 0 
1642.5E-9 2.068643 0 
1645E-9 2.068198 0 
1647.5E-9 2.067754 0 
1650E-9 2.067311 0 
1652.5E-9 2.066869 0 
1655E-9 2.066428 0 
1657.5E-9 2.065989 0 
1660E-9 2.06555 0 
1662.5E-9 2.065112 0 
1665E-9 2.064674 0 
1667.5E-9 2.064238 0 
1670E-9 2.063803 0 
1672.5E-9 2.063368 0 
1675E-9 2.062935 0 
1677.5E-9 2.062502 0 
1680E-9 2.06207 0 
1682.5E-9 2.061639 0 
1685E-9 2.061209 0 
1687.5E-9 2.06078 0 
1690E-9 2.060351 0 
